"itemcode","date","invoiceno","journalno","doctype","receiptno","amount","receiptjournal"
"Dr443               ","9/24/2019 12:00:00 AM","INV931              ","Jv14560             ","10","Rct765              ","-10518.00","Jv14597             "
"Dr444               ","8/30/2012 12:00:00 AM","INV223              ","J.2926              ","10","RC85                ","-274260.00","J.2936              "
"Dr445               ","7/11/2012 12:00:00 AM","INV99               ","J.1733              ","10","RC43                ","-25900.00","J.2011              "
"Dr445               ","8/6/2012 12:00:00 AM","INV124              ","J.2029              ","10","RC71                ","-17200.00","J.2509              "
"Dr445               ","8/6/2012 12:00:00 AM","INV142              ","J.2127              ","10","RC71                ","-18284.00","J.2509              "
"Dr446               ","7/12/2012 12:00:00 AM","INV92               ","J.1644              ","10","RC45                ","-204000.00","J.2021              "
"Dr446               ","7/17/2012 12:00:00 AM","INV92               ","J.1644              ","10","RC50                ","-189108.00","J.2124              "
"Dr446               ","7/17/2012 12:00:00 AM","INV121              ","J.2018              ","10","RC50                ","-14892.00","J.2124              "
"Dr446               ","7/27/2012 12:00:00 AM","INV121              ","J.2018              ","10","RC57                ","-189108.00","J.2190              "
"Dr446               ","7/27/2012 12:00:00 AM","INV140              ","J.2123              ","10","RC57                ","-204000.00","J.2190              "
"Dr446               ","7/27/2012 12:00:00 AM","INV141              ","J.2125              ","10","RC57                ","-1000.00","J.2190              "
"Dr446               ","7/27/2012 12:00:00 AM","INV159              ","J.2189              ","10","RC57                ","-204000.00","J.2190              "
"Dr446               ","8/30/2012 12:00:00 AM","INV229              ","J.2939              ","10","RC86                ","-204000.00","J.2940              "
"Dr446               ","2/18/2013 12:00:00 AM","INV322              ","J.3452              ","10","Revs-INV593         ","-149000.00","J.4977              "
"Dr446               ","2/18/2013 12:00:00 AM","INV593              ","J.4976              ","10","Revs-INV593         ","-149000.00","J.4977              "
"Dr446               ","3/15/2013 12:00:00 AM","INV593              ","J.4976              ","10","RC253               ","-149000.00","J.5139              "
"Dr446               ","3/15/2013 12:00:00 AM","INV594              ","J.4978              ","10","RC253               ","-298000.00","J.5139              "
"Dr446               ","3/15/2013 12:00:00 AM","INV615              ","J.5050              ","10","RC253               ","-4595129.00","J.5139              "
"Dr446               ","4/12/2013 12:00:00 AM","INV615              ","J.5050              ","10","RC282               ","-0.21","J.5526              "
"Dr446               ","4/12/2013 12:00:00 AM","INV684              ","J.5525              ","10","RC282               ","-335249.79","J.5526              "
"Dr446               ","5/23/2013 12:00:00 AM","INV684              ","J.5525              ","10","RC344               ","-1490.21","J.6189              "
"Dr446               ","5/23/2013 12:00:00 AM","INV769              ","J.6138              ","10","RC344               ","-332269.79","J.6189              "
"Dr446               ","6/18/2013 12:00:00 AM","INV769              ","J.6138              ","10","RC383               ","-0.21","J.6435              "
"Dr446               ","6/18/2013 12:00:00 AM","INV812              ","J.6338              ","10","RC383               ","-423159.79","J.6435              "
"Dr446               ","7/18/2013 12:00:00 AM","INV812              ","J.6338              ","10","                    ","-0.21","J.7223              "
"Dr446               ","7/18/2013 12:00:00 AM","INV868              ","J.6808              ","10","                    ","-379949.79","J.7223              "
"Dr446               ","8/8/2013 12:00:00 AM","INV868              ","J.6808              ","10","RC461               ","-0.21","J.7277              "
"Dr446               ","8/8/2013 12:00:00 AM","INV895              ","J.7224              ","10","RC461               ","-388144.79","J.7277              "
"Dr446               ","8/19/2013 12:00:00 AM","INV895              ","J.7224              ","10","RC480               ","-0.21","J.7475              "
"Dr446               ","8/19/2013 12:00:00 AM","INV909              ","J.7334              ","10","RC480               ","-393359.79","J.7475              "
"Dr447               ","8/5/2013 12:00:00 AM","INV157              ","J.2186              ","10","3931                ","-568.00","Jv32825             "
"Dr448               ","7/12/2012 12:00:00 AM","chq226              ","J.1258              ","0","INV114              ","-3456.80","J.2015              "
"Dr448               ","7/14/2012 12:00:00 AM","chq226              ","J.1258              ","0","INV123              ","-11543.20","J.2052              "
"Dr448               ","7/14/2012 12:00:00 AM","52                  ","J.1446              ","0","INV123              ","-15740.80","J.2052              "
"Dr448               ","7/17/2012 12:00:00 AM","52                  ","J.1446              ","0","INV135              ","-29259.20","J.2080              "
"Dr448               ","7/17/2012 12:00:00 AM","PV86                ","J.1168              ","0","INV135              ","-3400.00","J.2080              "
"Dr448               ","7/17/2012 12:00:00 AM","PV91                ","J.1173              ","0","INV135              ","-12600.00","J.2080              "
"Dr448               ","7/17/2012 12:00:00 AM","PT6                 ","J.1706              ","0","INV135              ","-9000.00","J.2080              "
"Dr448               ","7/17/2012 12:00:00 AM","371                 ","J.2116              ","0","INV135              ","-60000.00","J.2080              "
"Dr448               ","7/17/2012 12:00:00 AM","94                  ","J.2111              ","0","INV135              ","-31020.80","J.2080              "
"Dr448               ","7/17/2012 12:00:00 AM","94                  ","J.2111              ","0","INV136              ","-57000.00","J.2081              "
"Dr448               ","7/18/2012 12:00:00 AM","94                  ","J.2111              ","0","INV143              ","-25279.20","J.2129              "
"Dr448               ","7/18/2012 12:00:00 AM","99                  ","J.2643              ","0","INV143              ","-4320.80","J.2129              "
"Dr448               ","7/23/2012 12:00:00 AM","99                  ","J.2643              ","0","INV151              ","-10400.00","J.2155              "
"Dr448               ","8/2/2012 12:00:00 AM","99                  ","J.2643              ","0","INV167              ","-13509.20","J.2371              "
"Dr448               ","8/2/2012 12:00:00 AM","539                 ","J.2757              ","0","INV167              ","-28090.80","J.2371              "
"Dr448               ","8/2/2012 12:00:00 AM","539                 ","J.2757              ","0","INV163              ","-120875.20","J.2403              "
"Dr448               ","8/2/2012 12:00:00 AM","PT53                ","J.2485              ","0","INV163              ","-55000.00","J.2403              "
"Dr448               ","8/2/2012 12:00:00 AM","PV639               ","J.2528              ","0","INV163              ","-23924.80","J.2403              "
"Dr448               ","8/2/2012 12:00:00 AM","PV639               ","J.2528              ","0","INV168              ","-15862.20","J.2400              "
"Dr448               ","8/2/2012 12:00:00 AM","PT69                ","J.2662              ","0","INV168              ","-28500.00","J.2400              "
"Dr448               ","8/2/2012 12:00:00 AM","PV627/139           ","J.2514              ","0","INV168              ","-15637.80","J.2400              "
"Dr448               ","8/3/2012 12:00:00 AM","PV627/139           ","J.2514              ","0","INV183              ","-12862.20","J.2439              "
"Dr448               ","8/3/2012 12:00:00 AM","546                 ","J.2780              ","0","INV183              ","-47413.80","J.2439              "
"Dr448               ","8/9/2012 12:00:00 AM","546                 ","J.2780              ","0","INV195              ","-42000.00","J.2750              "
"Dr448               ","8/13/2012 12:00:00 AM","546                 ","J.2780              ","0","INV199              ","-31850.20","J.2823              "
"Dr448               ","8/13/2012 12:00:00 AM","PT50                ","J.2433              ","0","INV199              ","-51029.80","J.2823              "
"Dr448               ","8/14/2012 12:00:00 AM","PT50                ","J.2433              ","0","INV203              ","-60000.00","J.2834              "
"Dr448               ","8/17/2012 12:00:00 AM","PT50                ","J.2433              ","0","INV197              ","-14900.00","J.2844              "
"Dr448               ","8/28/2012 12:00:00 AM","PT50                ","J.2433              ","0","INV222              ","-3388.20","J.2922              "
"Dr448               ","8/28/2012 12:00:00 AM","pv796               ","J.3009              ","0","INV222              ","-5000.00","J.2922              "
"Dr448               ","8/28/2012 12:00:00 AM","pv821               ","J.3099              ","0","INV222              ","-51611.80","J.2922              "
"Dr448               ","9/6/2012 12:00:00 AM","pv821               ","J.3099              ","0","INV238              ","-9988.20","J.3172              "
