"Date","Documentno","Documenttype","Accountno","Grossamount","JournalNo","Dimension_One","Dimension_Two","Currency","Datewhenpaid"
"12/28/2018 12:00:00 AM","INV731              ","10","Dr480685            ","29000","Jv10899             ","          ","          ","KES","6/7/2019 12:00:00 AM"
"1/21/2019 12:00:00 AM","Rvs46               ","13","Dr470683            ","-750300","Jv10913             ","          ","          ","KES",""
"11/23/2018 12:00:00 AM","INV732              ","10","Dr470683            ","841800","Jv10916             ","          ","          ","KES","12/13/2018 12:00:00 AM"
"11/29/2018 12:00:00 AM","INV733              ","10","Dr470683            ","1285000","Jv10919             ","          ","          ","KES","12/27/2018 12:00:00 AM"
"12/1/2018 12:00:00 AM","INV734              ","10","Dr470683            ","841800","Jv10922             ","          ","          ","KES","1/4/2019 12:00:00 AM"
"12/21/2018 12:00:00 AM","INV735              ","10","Dr470683            ","841800","Jv10925             ","          ","          ","KES","1/24/2019 12:00:00 AM"
"1/4/2019 12:00:00 AM","INV736              ","10","Dr470683            ","841800","Jv10928             ","          ","          ","KES","1/31/2019 12:00:00 AM"
"1/14/2019 12:00:00 AM","INV737              ","10","Dr470683            ","841800","Jv10931             ","          ","          ","KES","2/14/2019 12:00:00 AM"
"1/18/2019 12:00:00 AM","INV738              ","10","Dr470683            ","841800","Jv10934             ","          ","          ","KES","2/21/2019 12:00:00 AM"
"12/19/2018 12:00:00 AM","INV739              ","10","Dr290678            ","51000","Jv10937             ","          ","          ","KES","12/19/2018 12:00:00 AM"
"1/23/2019 12:00:00 AM","INV740              ","10","Dr434               ","262500","Jv10942             ","          ","          ","KES","1/23/2019 12:00:00 AM"
"1/23/2019 12:00:00 AM","Rct578              ","12","Dr533               ","-300000","Jv10943             ","","","KES",""
"1/23/2019 12:00:00 AM","Rct579              ","12","Dr434               ","-248922","Jv10946             ","","","KES",""
"1/23/2019 12:00:00 AM","1963                ","0","Dr434               ","-13578","Jv10950             ","B01       ","          ","KES",""
"1/14/2019 12:00:00 AM","Rct580              ","12","Dr471               ","-242000","Jv10951             ","","","KES",""
"1/14/2019 12:00:00 AM","1965                ","0","Dr471               ","-13200","Jv10952             ","B01       ","          ","KES",""
"1/23/2019 12:00:00 AM","Rct581              ","12","Dr471               ","-654500","Jv10953             ","","","KES",""
"1/23/2019 12:00:00 AM","1968                ","0","Dr471               ","-35700","Jv10954             ","B01       ","          ","KES",""
"1/23/2019 12:00:00 AM","INV741              ","10","Dr593               ","27000","Jv10957             ","          ","          ","KES","1/24/2019 12:00:00 AM"
"1/24/2019 12:00:00 AM","INV742              ","10","Dr434               ","350000","Jv10962             ","          ","          ","KES","1/25/2019 12:00:00 AM"
"1/24/2019 12:00:00 AM","INV743              ","10","Dr490684            ","55500","Jv10966             ","          ","          ","KES","1/24/2019 12:00:00 AM"
"1/24/2019 12:00:00 AM","Rct582              ","12","Dr434               ","-313792","Jv10967             ","","","KES",""
"1/24/2019 12:00:00 AM","1970                ","0","Dr434               ","-18103","Jv10968             ","B01       ","          ","KES",""
"1/24/2019 12:00:00 AM","Rct583              ","12","Dr593               ","-27000","Jv10969             ","","","KES",""
"1/25/2019 12:00:00 AM","INV744              ","10","Dr434               ","262500","Jv10972             ","          ","          ","KES","1/31/2019 12:00:00 AM"
"1/25/2019 12:00:00 AM","Rct584              ","12","Dr434               ","-248922","Jv10973             ","","","KES",""
"1/25/2019 12:00:00 AM","1973                ","0","Dr434               ","-13578","Jv10974             ","B01       ","          ","KES",""
"1/25/2019 12:00:00 AM","INV745              ","10","Dr547               ","257520","Jv10986             ","          ","          ","KES","5/7/2019 12:00:00 AM"
"1/28/2019 12:00:00 AM","INV746              ","10","Dr490685            ","161700","Jv10989             ","          ","          ","KES","1/28/2019 12:00:00 AM"
"1/23/2019 12:00:00 AM","Rct585              ","12","Dr190672            ","-100000","Jv11004             ","","","KES",""
"11/23/2018 12:00:00 AM","Rct587              ","12","Dr584               ","-243600","Jv11005             ","","","KES",""
"1/24/2019 12:00:00 AM","INV747              ","10","Dr470683            ","841800","Jv11009             ","          ","          ","KES","2/28/2019 12:00:00 AM"
"1/24/2019 12:00:00 AM","INV748              ","10","Dr470683            ","1285000","Jv11012             ","          ","          ","KES","3/14/2019 12:00:00 AM"
"1/29/2019 12:00:00 AM","INV749              ","10","Dr490685            ","88000","Jv11015             ","          ","          ","KES","1/29/2019 12:00:00 AM"
"1/25/2019 12:00:00 AM","Rct589              ","12","Dr490685            ","-161700","Jv11022             ","","","KES",""
"1/28/2019 12:00:00 AM","Rct590              ","12","Dr490685            ","-176000","Jv11023             ","","","KES",""
"1/31/2019 12:00:00 AM","Rct591              ","12","Dr533               ","-100000","Jv11024             ","","","KES",""
"1/31/2019 12:00:00 AM","INV750              ","10","Dr434               ","175000","Jv11035             ","          ","          ","KES","7/13/2021 12:00:00 AM"
"1/31/2019 12:00:00 AM","Rct972              ","12","Dr490686            ","-54000","Jv19775             ","","","KES",""
"1/31/2019 12:00:00 AM","Rct593              ","12","Dr434               ","-184052","Jv11039             ","","","KES",""
"1/31/2019 12:00:00 AM","1987                ","0","Dr434               ","-9052","Jv11040             ","B01       ","          ","KES",""
"2/1/2019 12:00:00 AM","INV751              ","10","Dr365               ","50000","Jv11043             ","          ","          ","KES","2/1/2019 12:00:00 AM"
"1/31/2019 12:00:00 AM","INV752              ","10","Dr490686            ","54000","Jv11048             ","          ","          ","KES","1/31/2019 12:00:00 AM"
"2/2/2019 12:00:00 AM","INV753              ","10","Dr649               ","72000","Jv11054             ","          ","          ","KES","3/12/2019 12:00:00 AM"
"2/1/2019 12:00:00 AM","INV754              ","10","Dr470683            ","841800","Jv11057             ","          ","          ","KES","3/14/2019 12:00:00 AM"
"2/5/2019 12:00:00 AM","1989                ","0","Dr490685            ","88000","Jv11062             ","B01       ","          ","KES","2/5/2019 12:00:00 AM"
"12/6/2018 12:00:00 AM","Rct594              ","12","Dr470683            ","-849470.75","Jv11075             ","","","KES",""
"12/13/2018 12:00:00 AM","Rct596              ","12","Dr470683            ","-849470.75","Jv11077             ","","","KES",""
"1/10/2019 12:00:00 AM","Rct598              ","12","Dr470683            ","-849470.75","Jv11079             ","","","KES",""
"1/17/2019 12:00:00 AM","Rct599              ","12","Dr470683            ","-849470.75","Jv11080             ","","","KES",""
"1/24/2019 12:00:00 AM","Rct600              ","12","Dr470683            ","-849470.75","Jv11082             ","","","KES",""
"1/31/2019 12:00:00 AM","Rct601              ","12","Dr470683            ","-849470.75","Jv11084             ","","","KES",""
"12/2/2018 12:00:00 AM","INV755              ","10","Dr443               ","555000","Jv11118             ","          ","          ","KES","12/3/2018 12:00:00 AM"
"12/3/2018 12:00:00 AM","Rct602              ","12","Dr443               ","-550000","Jv11119             ","","","KES",""
"12/3/2018 12:00:00 AM","Rct603              ","12","Dr443               ","-5000","Jv11120             ","","","KES",""
"2/6/2019 12:00:00 AM","INV756              ","10","Dr365               ","35000","Jv11169             ","          ","          ","KES","2/6/2019 12:00:00 AM"
"12/18/2018 12:00:00 AM","Rct604              ","12","Dr290678            ","-51000","Jv11183             ","","","KES",""
"2/1/2019 12:00:00 AM","Rct605              ","12","Dr365               ","-50000","Jv11184             ","","","KES",""
"2/6/2019 12:00:00 AM","Rct606              ","12","Dr365               ","-35000","Jv11185             ","","","KES",""
"12/1/2018 12:00:00 AM","Rct608              ","12","Dr470684            ","-18500","Jv11187             ","","","KES",""
"12/11/2018 12:00:00 AM","Rct609              ","12","Dr470684            ","-34150","Jv11188             ","","","KES",""
"2/3/2019 12:00:00 AM","INV757              ","10","Dr470683            ","1285000","Jv11191             ","          ","          ","KES","3/28/2019 12:00:00 AM"
"2/7/2019 12:00:00 AM","Rct610              ","12","Dr470683            ","-849470.75","Jv11304             ","","","KES",""
"2/13/2019 12:00:00 AM","INV758              ","10","Dr471               ","357280","Jv11313             ","          ","          ","KES","2/20/2019 12:00:00 AM"
"2/13/2019 12:00:00 AM","INV759              ","10","Dr471               ","259260","Jv11315             ","          ","          ","KES","2/20/2019 12:00:00 AM"
"2/14/2019 12:00:00 AM","INV760              ","10","Dr490687            ","7000","Jv11323             ","          ","          ","KES","2/14/2019 12:00:00 AM"
"2/14/2019 12:00:00 AM","Rct611              ","12","Dr490687            ","-7000","Jv11324             ","","","KES",""
"2/12/2019 12:00:00 AM","INV761              ","10","Dr470683            ","1285000","Jv11353             ","          ","          ","KES","4/11/2019 12:00:00 AM"
"2/13/2019 12:00:00 AM","INV762              ","10","Dr470683            ","3341000","Jv11356             ","          ","          ","KES","4/25/2019 12:00:00 AM"
"2/14/2019 12:00:00 AM","Rct612              ","12","Dr470683            ","-849470.75","Jv11357             ","","","KES",""
"2/20/2019 12:00:00 AM","INV763              ","10","Dr423               ","36000","Jv11360             ","          ","          ","KES","3/11/2019 12:00:00 AM"
"2/20/2019 12:00:00 AM","INV764              ","10","Dr170670            ","378000","Jv11363             ","          ","          ","KES","5/10/2019 12:00:00 AM"
"2/20/2019 12:00:00 AM","Rct613              ","12","Dr471               ","-584650","Jv11367             ","","","KES",""
"2/20/2019 12:00:00 AM","2043                ","0","Dr471               ","-31890","Jv11368             ","B01       ","          ","KES",""
"2/22/2019 12:00:00 AM","INV765              ","10","Dr649               ","123200","Jv11386             ","          ","          ","KES","7/18/2019 12:00:00 AM"
"2/21/2019 12:00:00 AM","Rct615              ","12","Dr470683            ","-849470.75","Jv11443             ","","","KES",""
"2/28/2019 12:00:00 AM","Rct616              ","12","Dr470683            ","-849470.75","Jv11444             ","","","KES",""
"3/2/2019 12:00:00 AM","INV766              ","10","Dr500687            ","17400","Jv11463             ","          ","          ","KES","3/2/2019 12:00:00 AM"
"3/2/2019 12:00:00 AM","Rct617              ","12","Dr500687            ","-17400","Jv11464             ","","","KES",""
"2/28/2019 12:00:00 AM","INV767              ","10","Dr470683            ","841800","Jv11467             ","          ","          ","KES","5/2/2019 12:00:00 AM"
"3/3/2019 12:00:00 AM","INV768              ","10","Dr470683            ","3108752","Jv11471             ","          ","          ","KES",""
"1/25/2019 12:00:00 AM","Rct619              ","12","Dr547               ","-320000","Jv11478             ","","","KES",""
"3/1/2019 12:00:00 AM","Rct620              ","12","Dr330684            ","-500000","Jv11479             ","","","KES",""
"1/24/2019 12:00:00 AM","Rct621              ","12","Dr457               ","-736810.34","Jv11480             ","","","KES",""
"1/24/2019 12:00:00 AM","2049                ","0","Dr457               ","-40189.66","Jv11481             ","B01       ","          ","KES",""
"3/7/2019 12:00:00 AM","INV769              ","10","Dr471               ","153120","Jv11555             ","          ","          ","KES","3/12/2019 12:00:00 AM"
"3/7/2019 12:00:00 AM","INV770              ","10","Dr574               ","37000","Jv11571             ","          ","          ","KES","3/7/2019 12:00:00 AM"
"3/7/2019 12:00:00 AM","INV771              ","10","Dr471               ","426300","Jv11593             ","          ","          ","KES","3/12/2019 12:00:00 AM"
"3/11/2019 12:00:00 AM","INV772              ","10","Dr423               ","36000","Jv11657             ","          ","          ","KES","7/31/2019 12:00:00 AM"
"3/12/2019 12:00:00 AM","Rct622              ","12","Dr649               ","-68275.86","Jv11684             ","","","KES",""
"3/12/2019 12:00:00 AM","2106                ","0","Dr649               ","-3724.14","Jv11685             ","B01       ","          ","KES",""
"3/12/2019 12:00:00 AM","Rct623              ","12","Dr471               ","-549450","Jv11686             ","","","KES",""
"3/12/2019 12:00:00 AM","2109                ","0","Dr471               ","-29970","Jv11687             ","B01       ","          ","KES",""
"3/7/2019 12:00:00 AM","Rct624              ","12","Dr470683            ","-849470.75","Jv11709             ","","","KES",""
"3/16/2019 12:00:00 AM","INV773              ","10","Dr510687            ","850000","Jv11721             ","          ","          ","KES","3/16/2019 12:00:00 AM"
"3/18/2019 12:00:00 AM","INV774              ","10","Dr360683            ","18000","Jv11748             ","          ","          ","KES","3/18/2019 12:00:00 AM"
"3/14/2019 12:00:00 AM","Rct625              ","12","Dr470683            ","-849470.75","Jv11749             ","","","KES",""
"3/14/2019 12:00:00 AM","INV775              ","10","Dr471               ","677208","Jv11784             ","          ","          ","KES","3/25/2019 12:00:00 AM"
"3/14/2019 12:00:00 AM","INV776              ","10","Dr471               ","179800","Jv11792             ","          ","          ","KES","3/25/2019 12:00:00 AM"
