"date","stname","doctyp","batch","itemcode","invref","netamt","vat","amount","fulqty","loosqty","price","curr_rat","stockvalue","store","journal","curr_cod","period","del","factory","jobcard","len","wid","sman","pkey","BQitemcode","dimension","PartPerUnit"
"10/23/2019 12:00:00 AM","BITUSHIELD NO 5                                   ","11","","S.103               ","INV955              ","25000.00","3448.28","25000.0000","5.0000","0.0000","215.52","","","1         ","Jv15260             ","","39","","","CN51      ","","","","1712173","","","20"
"10/23/2019 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO1225              ","29000.00","4000.00","29000.0000","-5.0000","0.0000","250.00","","","1         ","Jv15262             ","","39","","","PL988     ","","","","1712174","","","20"
"11/15/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1226              ","17000.00","2344.83","17000.0000","-1.0000","0.0000","73.28","","","1         ","Jv15276             ","","39","","","PL989     ","","","","1712175","","","200"
"11/15/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1226              ","17000.00","2344.83","17000.0000","-1.0000","0.0000","73.28","","","1         ","Jv15276             ","","39","","","PL989     ","","","","1712176","","","1"
"11/15/2019 12:00:00 AM","MC-30 CutBack                                     ","19","","S.9                 ","SO1227              ","24000.00","3310.34","24000.0000","-1.0000","0.0000","103.45","","","1         ","Jv15280             ","","39","","","PL990     ","","","","1712177","","","200"
"11/15/2019 12:00:00 AM","MC-30 CutBack                                     ","19","","S.15                ","SO1227              ","24000.00","3310.34","24000.0000","-1.0000","0.0000","103.45","","","1         ","Jv15280             ","","39","","","PL990     ","","","","1712178","","","1"
"11/18/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1229              ","800000.00","110344.83","800000.0000","-50.0000","0.0000","68.97","","","1         ","Jv15284             ","","39","","","PL991     ","","","","1712179","","","200"
"4/6/2022 12:00:00 AM","BITUSHIELD TYPE 5                                 ","19","","S.103               ","SO.2919             ","11400.00","1572.41","11400.0000","0.0000","-40.0000","245.69","","","1         ","Jv35515             ","","68","","","PL2398    ","","","","1730081","","","1"
"4/6/2022 12:00:00 AM","BITUSHIELD TYPE 5                                 ","19","","S.103               ","SO.2919             ","2600.00","358.62","2600.0000","0.0000","-8.0000","280.17","","","1         ","Jv35515             ","","68","","","PL2398    ","","","","1730082","","","1"
"3/29/2022 12:00:00 AM","Drum Empties                                      ","30","1013726             ","S.15                ","LPO1680             ","59800.00","0.00","59800.0000","0.0000","46.0000","1300.00","","","1         ","Jv35584             ","","68","","","GRN.1276  ","","","","1730086","","","1"
"3/29/2022 12:00:00 AM","Drum Empties                                      ","30","1013720             ","S.15                ","LPO1678             ","135200.00","0.00","135200.0000","0.0000","104.0000","1300.00","","","1         ","Jv35564             ","","68","","","GRN.1274  ","","","","1730084","","","1"
"4/6/2022 12:00:00 AM","Drum Empties                                      ","30","1013723             ","S.15                ","LPO1679             ","98800.00","0.00","98800.0000","0.0000","76.0000","1300.00","","","1         ","Jv35578             ","","68","","","GRN.1275  ","","","","1730085","","","1"
"3/31/2022 12:00:00 AM","Drum Empties                                      ","30","1013729             ","S.15                ","LPO1681             ","19500.00","0.00","19500.0000","0.0000","15.0000","1300.00","","","1         ","Jv35587             ","","68","","","GRN.1277  ","","","","1730087","","","1"
"4/7/2022 12:00:00 AM","BITUSHIELD TYPE. 3                                ","28","","S.60166             ","B/No1197            ","","","","0.0000","1112.0000","0.00","","","1         ","Jv35619             ","","68","","","","","","","1730088","","","1"
"4/7/2022 12:00:00 AM","","28","","S.99                ","B/No1197            ","","","","0.0000","-1000.4000","0.00","","","1         ","Jv35619             ","","68","","","","","","","1730089","","","1"
"4/7/2022 12:00:00 AM","","28","","S.60177             ","B/No1197            ","","","","0.0000","-66.0000","0.00","","","1         ","Jv35619             ","","68","","","","","","","1730090","","","1"
"4/7/2022 12:00:00 AM","","28","","S.18                ","B/No1197            ","","","","0.0000","-4.8000","0.00","","","1         ","Jv35619             ","","68","","","","","","","1730091","","","1"
"4/7/2022 12:00:00 AM","Stock Adjust                                      ","17","","S.10                ","604                 ","","","","0.0000","4.0000","58.84","","","1         ","Jv35622             ","","68","","","","","","","1730092","","","1"
"4/7/2022 12:00:00 AM","Bentonite                                         ","30","1013715             ","S.60177             ","LPO1675             ","539400.00","74400.00","539400.0000","0.0000","1500.0000","310.00","","","1         ","Jv35625             ","","68","","","GRN.1278  ","","","","1730093","","","1"
"4/8/2022 12:00:00 AM","Black Bituminous Paint  PF4                       ","19","","S.35                ","SO.2923             ","14400.00","1986.21","14400.0000","0.0000","-48.0000","258.62","","","1         ","Jv35629             ","","68","","","PL2400    ","","","","1730094","","","1"
"4/8/2022 12:00:00 AM","BITUSHIELD TYPE 5                                 ","19","","S.103               ","SO.2925             ","29100.00","4013.79","29100.0000","0.0000","-120.0000","209.05","","","1         ","Jv35646             ","","68","","","PL2401    ","","","","1730095","","","1"
"4/4/2022 12:00:00 AM","Drum Empties                                      ","30","1013734             ","S.15                ","LPO1682             ","79200.00","0.00","79200.0000","0.0000","72.0000","1100.00","","","1         ","Jv35664             ","","68","","","GRN.1279  ","","","","1730096","","","1"
"4/9/2022 12:00:00 AM","BITUSHIELD TYPE 5                                 ","19","","S.103               ","SO.2926             ","6500.00","896.55","6500.0000","0.0000","-20.0000","280.17","","","1         ","Jv35735             ","","68","","","PL2402    ","","","","1730097","","","1"
"4/11/2022 12:00:00 AM","BITUSHIELD TYPE 5                                 ","19","","S.103               ","SO.2930             ","15600.00","2151.72","15600.0000","0.0000","-60.0000","224.14","","","1         ","Jv35743             ","","68","","","PL2404    ","","","","1730098","","","1"
"4/9/2022 12:00:00 AM","TIN BIT NO.5                                      ","30","1013740             ","S.60208             ","LPO1684             ","9817.08","1354.08","9817.0800","0.0000","91.0000","93.00","","","1         ","Jv35759             ","","68","","","GRN.1280  ","","","","1730099","","","1"
"4/9/2022 12:00:00 AM","TIN BIT NO.3                                      ","30","1013741             ","S.60207             ","LPO1684             ","13269.24","1830.24","13269.2400","0.0000","123.0000","93.00","","","1         ","Jv35759             ","","68","","","GRN.1280  ","","","","1730100","","","1"
"4/9/2022 12:00:00 AM","BUCKET BIT NO.3                                   ","30","1013742             ","S.60210             ","LPO1684             ","57420.00","7920.00","57420.0000","0.0000","100.0000","495.00","","","1         ","Jv35759             ","","68","","","GRN.1280  ","","","","1730101","","","1"
"4/9/2022 12:00:00 AM","Bitumen 80/100 BULK                               ","30","1013749             ","S.8                 ","LPO1685             ","2123380.00","292880.00","2123380.0000","0.0000","20920.0000","87.50","","","1         ","Jv35761             ","","68","","","GRN.1281  ","","","","1730102","","","1"
"3/22/2022 12:00:00 AM","Drum Empties                                      ","30","1013753             ","S.15                ","LPO1687             ","52000.00","0.00","52000.0000","0.0000","40.0000","1300.00","","","1         ","Jv35769             ","","68","","","GRN.1282  ","","","","1730103","","","1"
"4/11/2022 12:00:00 AM","Black Bituminous Paint  PF4                       ","19","","S.35                ","SO.2931             ","32500.00","4482.76","32500.0000","0.0000","-100.0000","280.17","","","1         ","Jv35786             ","","68","","","PL2405    ","","","","1730104","","","1"
"4/11/2022 12:00:00 AM","BLACK BITUMINOUS PAINT  PF4                       ","28","","S.35                ","B/No1198            ","","","","0.0000","125.0000","0.00","","","1         ","Jv35793             ","","68","","","","","","","1730105","","","1"
"4/11/2022 12:00:00 AM","BITUSHIELD TYPE 5                                 ","19","","S.103               ","SO.2932             ","13500.00","1862.07","13500.0000","0.0000","-60.0000","193.97","","","1         ","Jv35805             ","","68","","","PL2406    ","","","","1730108","","","1"
