"itemcode","StockIn","cost","StockOut","StockBalance","rowid","journal","GRN","PartPerUnit"
"S.144               ","400","158","0","400","722274","Jv35823             ","LPO1695             ","1"
"S.160               ","180","915","0","180","722275","Jv35836             ","LPO1697             ","1"
"S.60231             ","40","134.9","0","40","722276","Jv35854             ","B/No1207            ",""
"S.60185             ","1119.7","34.745804","0","1119.7","722277","Jv35859             ","B/No1208            ",""
"S.35                ","20","127.17855","0","20","722278","Jv35869             ","B/No1209            ",""
"S.35                ","60","124.26555","0","60","722279","Jv35882             ","B/No1210            ",""
"S.15                ","26000","0.00076923076923077","0","26000","722280","Jv35894             ","LPO1699             ","1300"
"S.103               ","460","34.033262","0","460","722281","Jv35933             ","B/No1211            ",""
"S.60232             ","2","5000","0","2","722282","Jv35956             ","LPO1696             ","1"
"S.15                ","24","800","0","24","722283","Jv36043             ","LPO1700             ","1"
"S.15                ","20","1250","0","20","722284","Jv36057             ","LPO1701             ","1"
"S.15                ","69","1000","0","69","722285","Jv36067             ","LPO1702             ","1"
"S.15                ","65","1300","0","65","722286","Jv36078             ","LPO1703             ","1"
"S.15                ","10","1000","0","10","722287","Jv36155             ","LPO1706             ","1"
"S.137               ","32","1346.982759","0","32","722288","Jv36181             ","LPO1707             ","1"
"S.60211             ","76","495","0","76","722289","Jv36183             ","LPO1708             ","1"
"S.60212             ","120","495","0","120","722290","Jv36183             ","LPO1708             ","1"
"S.60231             ","40","131.985","0","40","722291","Jv36187             ","B/No1212            ",""
"S.15                ","82","1300","0","82","722292","Jv36200             ","LPO1709             ","1"
"S.95                ","235","321.889787","0","235","722293","Jv36203             ","B/No1213            ",""
"S.60185             ","540","26.250609","0","540","722294","Jv36209             ","B/No1214            ",""
"S.60185             ","460","33.952351","0","460","722295","Jv36210             ","B/No1215            ",""
"S.15                ","75","1050","0","75","722296","Jv36214             ","LPO1710             ","1"
"S.103               ","1040","34.896794","0","1040","722297","Jv36239             ","B/No1216            ",""
"S.60166             ","540","28.831333","0","540","722298","Jv36240             ","B/No1217            ",""
"S.60177             ","250","310","0","250","722299","Jv36241             ","LPO1711             ","1"
"S.87                ","510","160","0","510","722300","Jv36325             ","LPO1712             ","1"
"S.6                 ","9981.72","37.543146","0","9981.72","722301","Jv36335             ","B/No1218            ",""
"S.132               ","20020","84.482759","0","20020","722302","Jv36343             ","LPO1713             ","1"
"S.6                 ","10679.16","39.375758","0","10679.16","722303","Jv36348             ","B/No1219            ",""
"S.7                 ","11055.3","40.108329","0","11055.3","722304","Jv36349             ","B/No1220            ",""
"S.6                 ","3393.8","37.001999","0","3393.8","722305","Jv36353             ","B/No1221            ",""
"S.60185             ","1160","31.048699","0","1160","722306","Jv36383             ","B/No1222            ",""
"S.60185             ","1160","31.048699","0","1160","722307","Jv36384             ","B/No1223            ",""
"S.16                ","3560","81.034483","0","3560","722308","Jv36398             ","LPO1714             ","1"
"S.7                 ","8400","27.33","0","8400","722309","Jv36465             ","B/No1224            ",""
"S.7                 ","5000","27.33","0","5000","722310","Jv36469             ","B/No1225            ",""
"S.113               ","400","106.034483","0","400","722311","Jv36518             ","LPO1715             ","1"
"S.18                ","75","120","0","75","722312","Jv36520             ","LPO1716             ","1"
"S.60166             ","580.2","32.272503","0","580.2","722313","Jv36522             ","B/No1226            ",""
"S.89                ","19800","80.555556","0","19800","722314","Jv36523             ","LPO1717             ","1"
"S.113               ","600","106.034483","0","600","722315","Jv36525             ","LPO1719             ","1"
"S.13                ","300","97.413793","0","300","722316","Jv36525             ","LPO1719             ","1"
"S.15                ","42","1300","0","42","722317","Jv36527             ","LPO1720             ","1"
"S.15                ","50","1360","0","50","722318","Jv36531             ","LPO1721             ","1"
"S.6                 ","9866.9","44.239781","0","9866.9","722319","Jv36540             ","B/No1227            ",""
"S.6                 ","9819.4","45.511616","0","9819.4","722320","Jv36541             ","B/No1229            ",""
"S.6                 ","9847.71","45.3832","0","9847.71","722321","Jv36545             ","B/No1232            ",""
"S.6                 ","5641.4","51.415872","0","5641.4","722322","Jv36550             ","B/No1233            ",""
"S.16                ","5400","81.034483","0","5400","722323","Jv36596             ","LPO1722             ","1"
"S.16                ","3580","81.034483","0","3580","722324","Jv36598             ","LPO1723             ","1"
"S.16                ","3500","81.034483","0","3500","722325","Jv36600             ","LPO1724             ","1"
"S.15                ","27","1285.1851851852","0","27","722326","Jv36605             ","LPO1725             ","1"
"S.16                ","3580","81.034483","0","3580","722327","Jv36731             ","LPO1726             ","1"
"S.113               ","400","112.068966","0","400","722328","Jv36754             ","LPO1727             ","1"
"S.35                ","85","125.987647","0","85","722329","Jv36760             ","B/No1234            ",""
"S.60193             ","100","52.82","0","100","722330","Jv36765             ","B/No1235            ",""
"S.103               ","16","52.82","0","16","722331","Jv36766             ","B/No1236            ",""
"S.35                ","60","124.7025","0","60","722332","Jv36777             ","B/No1237            ",""
"S.144               ","160","135","0","160","721676","Jv29107             ","LPO1422             ","1"
"S.103               ","397.9","33.575388","0","397.9","722333","Jv36778             ","B/No1238            ",""
"S.60185             ","396","33.58","0","396","722334","Jv36779             ","B/No1239            ",""
"S.160               ","180","915","0","180","722335","Jv36784             ","LPO1728             ","1"
"S.113               ","310","112.931034","0","310","722336","Jv36786             ","LPO1729             ","1"
"S.13                ","100","102.5","0","100","722337","Jv36788             ","LPO1730             ","1"
"S.6                 ","9770.55","41.931867","0","9770.55","722338","Jv36792             ","B/No1240            ",""
