"itemcode","date","invoiceno","journalno","doctype","receiptno","amount","receiptjournal"
"cr447               ","8/11/2021 12:00:00 AM","LPO1337             ","Jv27199             ","20","P0283               ","200.53","Jv28596             "
"cr447               ","9/15/2021 12:00:00 AM","LPO1404             ","Jv28482             ","20","P0283               ","55899.47","Jv28596             "
"cr390               ","6/5/2013 12:00:00 AM","P.O443              ","J.6257              ","20","69                  ","657360.00","J.6871              "
"cr452               ","6/5/2013 12:00:00 AM","P.O443              ","J.6257              ","20","69                  ","657360.00","J.6871              "
"cr390               ","6/5/2013 12:00:00 AM","P.O443              ","J.6257              ","20","71                  ","657360.00","J.7202              "
"cr452               ","6/5/2013 12:00:00 AM","P.O443              ","J.6257              ","20","71                  ","657360.00","J.7202              "
"cr390               ","6/5/2013 12:00:00 AM","P.O443              ","J.6257              ","20","                    ","31680.00","J.18230             "
"cr452               ","6/5/2013 12:00:00 AM","P.O443              ","J.6257              ","20","                    ","31680.00","J.18230             "
"cr390               ","6/6/2013 12:00:00 AM","P.O450              ","J.6280              ","20","387                 ","34000.00","J.6783              "
"cr454               ","6/6/2013 12:00:00 AM","P.O450              ","J.6280              ","20","387                 ","34000.00","J.6783              "
"cr390               ","6/6/2013 12:00:00 AM","P.O450              ","J.6280              ","20","454                 ","200.00","J.6875              "
"cr454               ","6/6/2013 12:00:00 AM","P.O450              ","J.6280              ","20","454                 ","200.00","J.6875              "
"cr454               ","3/20/2014 12:00:00 AM","P.O784              ","J.9118              ","20","204                 ","957000.00","J.9555              "
"cr454               ","3/20/2014 12:00:00 AM","P.O784              ","J.9118              ","20","000430              ","69000.00","J.11190             "
"cr454               ","6/5/2014 12:00:00 AM","P.O853              ","J.9551              ","20","000430              ","50830.00","J.11190             "
"cr454               ","6/5/2014 12:00:00 AM","P.O853              ","J.9551              ","20","000511              ","52472.00","J.10429             "
"cr454               ","8/5/2014 12:00:00 AM","P.O940              ","J.10425             ","20","000511              ","910328.00","J.10429             "
"cr454               ","8/5/2014 12:00:00 AM","P.O940              ","J.10425             ","20","000574              ","39944.00","J.10736             "
"cr454               ","8/5/2014 12:00:00 AM","P.O940              ","J.10425             ","20","000615              ","12528.00","J.11065             "
"cr454               ","9/10/2014 12:00:00 AM","P.O998              ","J.10735             ","20","000615              ","31066.00","J.11065             "
"cr390               ","10/7/2014 12:00:00 AM","P.O1012             ","J.11058             ","20","000615              ","906406.00","J.11065             "
"cr454               ","10/7/2014 12:00:00 AM","P.O1012             ","J.11058             ","20","000615              ","906406.00","J.11065             "
"cr390               ","10/7/2014 12:00:00 AM","P.O1012             ","J.11058             ","20","000614              ","950000.00","J.11066             "
"cr454               ","10/7/2014 12:00:00 AM","P.O1012             ","J.11058             ","20","000614              ","950000.00","J.11066             "
"cr390               ","10/7/2014 12:00:00 AM","P.O1012             ","J.11058             ","20","000638              ","43594.00","J.11175             "
"cr454               ","10/7/2014 12:00:00 AM","P.O1012             ","J.11058             ","20","000638              ","43594.00","J.11175             "
"cr390               ","10/28/2014 12:00:00 AM","P.O1033             ","J.11172             ","20","000638              ","906406.00","J.11175             "
"cr454               ","10/28/2014 12:00:00 AM","P.O1033             ","J.11172             ","20","000638              ","906406.00","J.11175             "
"cr390               ","10/28/2014 12:00:00 AM","P.O1033             ","J.11172             ","20","000639              ","65000.00","J.11176             "
"cr454               ","10/28/2014 12:00:00 AM","P.O1033             ","J.11172             ","20","000639              ","65000.00","J.11176             "
"cr390               ","10/28/2014 12:00:00 AM","P.O1033             ","J.11172             ","20","000663              ","20394.00","J.11899             "
"cr454               ","10/28/2014 12:00:00 AM","P.O1033             ","J.11172             ","20","000663              ","20394.00","J.11899             "
"cr390               ","11/4/2014 12:00:00 AM","P.O1042             ","J.11359             ","20","000663              ","971406.00","J.11899             "
"cr454               ","11/4/2014 12:00:00 AM","P.O1042             ","J.11359             ","20","000663              ","971406.00","J.11899             "
"cr390               ","11/4/2014 12:00:00 AM","P.O1042             ","J.11359             ","20","000682              ","20394.00","J.11900             "
"cr454               ","11/4/2014 12:00:00 AM","P.O1042             ","J.11359             ","20","000682              ","20394.00","J.11900             "
"cr390               ","11/22/2014 12:00:00 AM","P.O1052             ","J.11664             ","20","000682              ","971406.00","J.11900             "
"cr454               ","11/22/2014 12:00:00 AM","P.O1052             ","J.11664             ","20","000682              ","971406.00","J.11900             "
"cr390               ","11/22/2014 12:00:00 AM","P.O1052             ","J.11664             ","20","000721              ","20394.00","J.12182             "
"cr454               ","11/22/2014 12:00:00 AM","P.O1052             ","J.11664             ","20","000721              ","20394.00","J.12182             "
"cr390               ","12/1/2014 12:00:00 AM","P.O1067             ","J.12187             ","20","000721              ","971406.00","J.12182             "
"cr454               ","12/1/2014 12:00:00 AM","P.O1067             ","J.12187             ","20","000721              ","971406.00","J.12182             "
"cr390               ","12/1/2014 12:00:00 AM","P.O1067             ","J.12187             ","20","000722              ","20394.00","J.12183             "
"cr454               ","12/1/2014 12:00:00 AM","P.O1067             ","J.12187             ","20","000722              ","20394.00","J.12183             "
"cr390               ","12/10/2014 12:00:00 AM","P.O1081             ","J.12186             ","20","000722              ","971406.00","J.12183             "
"cr454               ","12/10/2014 12:00:00 AM","P.O1081             ","J.12186             ","20","000722              ","971406.00","J.12183             "
"cr390               ","12/10/2014 12:00:00 AM","P.O1081             ","J.12186             ","20","000736              ","20394.00","J.12658             "
"cr454               ","12/10/2014 12:00:00 AM","P.O1081             ","J.12186             ","20","000736              ","20394.00","J.12658             "
"cr390               ","1/5/2015 12:00:00 AM","P.O1089             ","J.12185             ","20","000736              ","971406.00","J.12658             "
"cr454               ","1/5/2015 12:00:00 AM","P.O1089             ","J.12185             ","20","000736              ","971406.00","J.12658             "
"cr390               ","1/5/2015 12:00:00 AM","P.O1089             ","J.12185             ","20","000783              ","20394.00","J.12887             "
"cr454               ","1/5/2015 12:00:00 AM","P.O1089             ","J.12185             ","20","000783              ","20394.00","J.12887             "
"cr390               ","2/12/2015 12:00:00 AM","P.O1162             ","J.12682             ","20","000783              ","574686.00","J.12887             "
"cr454               ","2/12/2015 12:00:00 AM","P.O1162             ","J.12682             ","20","000783              ","574686.00","J.12887             "
"cr390               ","2/12/2015 12:00:00 AM","P.O1162             ","J.12682             ","20","000803              ","20394.00","J.12889             "
