"Date","Documentno","Documenttype","Accountno","Grossamount","JournalNo","Dimension_One","Dimension_Two","Currency","whtax"
"6/25/2013 12:00:00 AM","INVW12              ","20","cr390               ","7680.00","J.6884              ","          ","          ","KES",""
"6/25/2013 12:00:00 AM","INVW12              ","20","cr354               ","-55680.00","J.6884              ","          ","          ","KES",""
"6/7/2013 12:00:00 AM","476                 ","20","cr390               ","1440.00","J.6885              ","          ","          ","KES",""
"6/7/2013 12:00:00 AM","476                 ","20","cr356               ","-10440.00","J.6885              ","          ","          ","KES",""
"7/17/2013 12:00:00 AM","P.O511              ","20","cr379               ","-3780.00","J.6886              ","          ","          ","KES",""
"7/26/2013 12:00:00 AM","P.O522              ","20","cr390               ","104821.60","J.7028              ","          ","          ","KES",""
"7/17/2013 12:00:00 AM","P.O509              ","20","cr379               ","-752220.00","J.6888              ","          ","          ","KES",""
"7/16/2013 12:00:00 AM","P.O505              ","20","cr422               ","-126500.00","J.6889              ","          ","          ","KES",""
"7/12/2013 12:00:00 AM","P.O502              ","20","cr381               ","-44000.00","J.6890              ","          ","          ","KES",""
"7/12/2013 12:00:00 AM","P.O498              ","20","cr390               ","7040.00","J.6891              ","          ","          ","KES",""
"7/12/2013 12:00:00 AM","P.O498              ","20","cr381               ","-44000.00","J.6891              ","          ","          ","KES",""
"7/15/2013 12:00:00 AM","P.O503              ","20","cr429               ","-107800.00","J.6892              ","          ","          ","KES",""
"7/18/2013 12:00:00 AM","88                  ","53","cr450               ","120750.00","J.6894              ","          ","          ","KES",""
"7/11/2013 12:00:00 AM","P.O495              ","20","cr390               ","121316.00","J.6895              ","          ","          ","KES",""
"7/11/2013 12:00:00 AM","664                 ","22","cr347               ","110000.00","J.7123              ","          ","          ","",""
"7/11/2013 12:00:00 AM","P.O494              ","20","cr379               ","-447000.00","J.6896              ","          ","          ","KES",""
"7/18/2013 12:00:00 AM","P.O512              ","20","cr381               ","-102300.00","J.6897              ","          ","          ","KES",""
"7/11/2013 12:00:00 AM","P.O493              ","20","cr422               ","-110000.00","J.6898              ","          ","          ","KES",""
"7/10/2013 12:00:00 AM","P.O492              ","20","cr347               ","-110000.00","J.6899              ","          ","          ","KES",""
"7/11/2013 12:00:00 AM","P.O496              ","20","cr390               ","116740.00","J.6900              ","          ","          ","KES",""
"7/11/2013 12:00:00 AM","667                 ","22","cr467               ","51640.00","J.7124              ","          ","          ","",""
"7/17/2013 12:00:00 AM","P.O506              ","20","cr390               ","100432.80","J.6901              ","          ","          ","KES",""
"7/12/2013 12:00:00 AM","670                 ","22","cr390               ","27895.00","J.7133              ","          ","          ","",""
"7/18/2013 12:00:00 AM","INV875              ","20","cr390               ","-88800.00","J.6924              ","          ","          ","",""
"7/18/2013 12:00:00 AM","INV876              ","20","cr390               ","0.00","J.6925              ","          ","          ","",""
"7/17/2013 12:00:00 AM","INV877              ","20","cr390               ","-9536.00","J.6927              ","          ","          ","",""
"7/20/2013 12:00:00 AM","INV878              ","20","cr390               ","-49920.00","J.6933              ","          ","          ","",""
"6/17/2013 12:00:00 AM","63                  ","53","cr438               ","814350.00","J.6967              ","          ","          ","KES",""
"7/23/2013 12:00:00 AM","INV879              ","20","cr390               ","-3576.00","J.6972              ","          ","          ","",""
"7/24/2013 12:00:00 AM","INV880              ","20","cr390               ","0.00","J.6973              ","          ","          ","",""
"7/24/2013 12:00:00 AM","INV881              ","20","cr390               ","0.00","J.6975              ","          ","          ","",""
"7/25/2013 12:00:00 AM","INV882              ","20","cr390               ","-12429.00","J.6978              ","          ","          ","",""
"7/2/2013 12:00:00 AM","71.                 ","53","cr438               ","814350.00","J.7200              ","          ","          ","KES",""
"7/11/2013 12:00:00 AM","71                  ","22","cr452               ","657360.00","J.7202              ","          ","          ","",""
"7/25/2013 12:00:00 AM","88                  ","53","                    ","0.00","J.6992              ","          ","          ","KES",""
"7/25/2013 12:00:00 AM","89                  ","53","                    ","0.00","J.6993              ","          ","          ","KES",""
"7/2/2013 12:00:00 AM","72                  ","53","cr438               ","814350.00","J.7201              ","          ","          ","KES",""
"7/6/2013 12:00:00 AM","2106                ","22","cr467               ","9000.00","J.6824              ","          ","          ","",""
"7/31/2013 12:00:00 AM","31072013            ","20","cr349               ","-10000.00","J.7141              ","          ","          ","KES",""
"8/1/2013 12:00:00 AM","QBPL01/13           ","20","cr463               ","-335475.00","J.7142              ","          ","          ","KES",""
"7/25/2013 12:00:00 AM","677                 ","53","                    ","0.00","J.7005              ","          ","          ","KES",""
"7/25/2013 12:00:00 AM","INV883              ","20","cr390               ","0.00","J.7006              ","          ","          ","",""
"7/26/2013 12:00:00 AM","INV884              ","20","cr390               ","-24858.00","J.7007              ","          ","          ","",""
"7/26/2013 12:00:00 AM","INV885              ","20","cr390               ","-2400.00","J.7010              ","          ","          ","",""
"7/26/2013 12:00:00 AM","673                 ","53","                    ","0.00","J.7011              ","          ","          ","KES",""
"7/23/2013 12:00:00 AM","che No 673          ","22","cr379               ","500000.00","J.7012              ","          ","          ","",""
"7/25/2013 12:00:00 AM","che no 677          ","22","cr379               ","500000.00","J.7013              ","          ","          ","",""
"8/2/2013 12:00:00 AM","INV890              ","20","cr390               ","0.00","J.7169              ","          ","          ","",""
"7/26/2013 12:00:00 AM","INV886              ","20","cr390               ","-12000.00","J.7016              ","          ","          ","",""
"7/25/2013 12:00:00 AM","P.O520              ","20","cr379               ","-756000.00","J.7017              ","          ","          ","KES",""
"7/17/2013 12:00:00 AM","P.O518              ","20","cr390               ","101920.00","J.7018              ","          ","          ","KES",""
"7/17/2013 12:00:00 AM","P.O518              ","20","cr441               ","-637000.00","J.7018              ","          ","          ","KES",""
"7/8/2013 12:00:00 AM","P.O517              ","20","cr379               ","-149000.00","J.7019              ","          ","          ","KES",""
"7/22/2013 12:00:00 AM","P.O516              ","20","cr392               ","0.00","J.7020              ","          ","          ","KES",""
"7/22/2013 12:00:00 AM","P.O515              ","20","cr441               ","0.00","J.7021              ","          ","          ","KES",""
"7/22/2013 12:00:00 AM","P.O514              ","20","cr392               ","0.00","J.7022              ","          ","          ","KES",""
